,1890,1891,1933,1934,2040
2011-04-27,0.0,0.0,0.0,0.0,0.0
2011-04-28,0.0,0.0,0.0,0.0,0.0
2011-04-29,0.0,0.0,0.0,0.0,0.0
2011-04-30,0.0,0.0,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0,0.0,0.0
2011-05-02,0.0,0.0,0.0,0.0,0.0
2011-05-03,0.0,0.0,0.0,0.0,0.0
2011-05-04,0.0,0.0,0.0,0.0,0.0
2011-05-05,0.0,0.0,0.0,0.0,0.0
2011-05-06,0.0,0.0,0.0,0.0,0.0
2011-05-07,0.0,0.0,0.0,0.0,0.0
2011-05-08,0.0,0.0,0.0,0.0,0.0
2011-05-09,0.0,0.0,0.0,0.0,0.0
2011-05-10,0.0,0.0,0.0,0.0,0.0
2011-05-11,0.0,0.0,0.0,0.0,0.0
2011-05-12,0.0,0.0,0.0,0.0,0.0
2011-05-13,0.0,0.0,0.0,0.0,0.0
2011-05-14,0.0,0.0,0.0,0.0,0.0
2011-05-15,0.0,0.0,0.0,0.0,0.0
2011-05-16,0.0,0.0,0.0,0.0,0.0
2011-05-17,0.0,0.0,0.0,0.0,0.0
2011-05-18,0.0,0.0,0.0,0.0,0.0
2011-05-19,0.0,0.0,0.0,0.0,0.0
2011-05-20,0.0,0.0,0.0,0.0,0.0
2011-05-21,0.0,0.0,0.0,0.0,0.0
2011-05-22,0.0,0.0,0.0,0.0,0.0
2011-05-23,0.0,0.0,0.0,0.0,0.0
2011-05-24,0.0,0.0,0.0,0.0,0.0
2011-05-25,0.0,0.0,0.0,0.0,0.0
2011-05-26,0.0,0.0,0.0,0.0,0.0
2011-05-27,0.0,0.0,0.0,0.0,0.0
2011-05-28,0.0,0.0,0.0,0.0,0.0
2011-05-29,0.0,0.0,0.0,0.0,0.0
2011-05-30,0.0,0.0,0.0,0.0,0.0
2011-05-31,0.0,0.0,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0,0.0,0.0
2011-06-02,0.0,0.0,0.0,0.0,0.0
2011-06-03,0.0,0.0,0.0,0.0,0.0
2011-06-04,0.0,0.0,0.0,0.0,0.0
2011-06-05,0.5079508039355278,0.5079508039355278,0.5101308467914891,0.5079508039355278,0.5288515773415565
2011-06-06,0.7153685808181762,0.7153685808181762,0.7142236031349314,0.7124092392469273,0.6049444302916527
2011-06-07,0.0,0.0,0.0,0.0,0.0
2011-06-08,0.9010829067230224,0.9010829067230224,0.9069583515372388,0.8684738373756409,0.7865981286764144
2011-06-09,1.0,1.0,0.9441678175122238,0.9522964169855774,1.0
2011-06-10,0.9180816841125488,0.9180816841125488,0.9157610988616943,0.9049456337608139,0.9717944049835204
2011-06-11,1.0,1.0,1.0,0.9936386485551965,1.0
2011-06-12,0.9502894687652588,0.9502894687652588,0.9490286285378211,0.9681145908092631,0.9803706032037734
2011-06-13,1.0,1.0,1.0,0.9918228897760655,0.9640600103139877
2011-06-14,1.0,1.0,0.9545011852092521,0.9877924749974547,0.9877003234624863
2011-06-15,0.8615662449598313,0.8615662449598313,0.8965407977824986,0.8824648969954457,0.7452740269899368
2011-06-16,1.0,1.0,0.9217710655927658,0.9851089911625303,1.0
2011-06-17,0.9710461431741714,0.9710461431741714,0.9755251909827075,0.9710461431741714,0.9513986992835999
2011-06-18,0.0,0.0,0.0,0.0,0.0
2011-06-19,0.5367224261164665,0.5367224261164665,0.0,0.5533353528380394,0.0
2011-06-20,0.5125921186804772,0.5125921186804772,0.5679263205860936,0.5249820721149444,0.5953200164437293
2011-06-21,0.7526708203554153,0.7526708203554153,0.7641592963074528,0.7491446724842334,0.7493695974349975
2011-06-22,0.8997436082363128,0.8997436082363128,0.8951978328338889,0.8733432951877858,0.835582195520401
2011-06-23,0.9145977050065994,0.9145977050065994,0.9086550227154131,0.8905802679061889,0.930191553235054
2011-06-24,0.9345975351333617,0.9345975351333617,0.9106692403554916,0.9345975351333617,0.9300331741571426
2011-06-25,0.9479495549201965,0.9479495549201965,0.9310224177809646,0.9490484048991369,0.9919264340400695
2011-06-26,0.910223889350891,0.910223889350891,0.8960057811542997,0.9031275596289798,0.9154716747999191
2011-06-27,1.0,1.0,0.9818200649494347,0.968510956312048,0.9847956252098083
2011-06-28,0.9301048630475998,0.9301048630475998,0.9197694910404293,0.8986463499069214,0.9669888693094253
2011-06-29,1.0,1.0,0.9756357920031213,0.9652282089611579,0.9996172672510146
2011-06-30,0.5161749044060707,0.5161749044060707,0.6514078423172928,0.462541884142777,0.0
2011-07-01,0.7076168769598007,0.7076168769598007,0.6455704877820126,0.7664503845675239,0.9446223682165146
2011-07-02,0.9909880596399306,0.9909880596399306,0.9540099782721939,0.9760207070564401,1.0
2011-07-03,0.994951142668724,0.994951142668724,0.9865838422054467,0.994951142668724,0.9049580013751983
2011-07-04,1.0,1.0,1.0,1.0,0.6824336659908294
2011-07-05,0.9629962885379791,0.9629962885379791,0.971675333865853,0.952544055272793,0.9829073369503021
2011-07-06,1.0,1.0,1.0,0.9919923382791979,0.9829311370849609
2011-07-07,0.9875838470458984,0.9875838470458984,0.9582235564603361,0.9657378476858138,1.0
2011-07-08,0.6159277236461639,0.6159277236461639,0.7228325194120407,0.6411656749248504,0.5588494834303855
2011-07-09,0.8167084723711013,0.8167084723711013,0.8675532485024873,0.7956418913602828,0.6412395995855331
2011-07-10,0.8607297784090042,0.8607297784090042,0.8677042359529539,0.8607297784090042,0.709327529668808
2011-07-11,0.9533552867174149,0.9533552867174149,0.9915872393513835,0.9515545864351864,1.0
2011-07-12,0.0,0.0,0.0,0.0,0.0
2011-07-13,1.0,1.0,1.0,1.0,1.0
2011-07-14,0.9848670256137848,0.9848670256137848,1.0,0.9848670256137848,0.9125276702642441
2011-07-15,0.4864403864741325,0.4864403864741325,0.5160251078009606,0.12772919113266054,0.0
2011-07-16,0.6756858229637146,0.6756858229637146,0.6409359910460405,0.6745240381668354,0.6540124827623367
2011-07-17,0.8582540595531464,0.8582540595531464,0.8570005992124247,0.8694183470873996,0.8945123386383056
2011-07-18,0.9059532797336578,0.9059532797336578,0.8741715745177379,0.8480095937539792,0.940093851685524
2011-07-19,0.6111125957965851,0.6111125957965851,0.6815992087818854,0.5680790251904521,0.5461787605285644
2011-07-20,0.952986673116684,0.952986673116684,0.940952493118685,0.9249242750529585,0.9873932296037674
2011-07-21,0.8811670982837677,0.8811670982837677,0.8823489385011584,0.8787489648111934,0.8809949439764022
2011-07-22,1.0,1.0,0.978080719958904,0.9404654943943024,0.9769451147317886
2011-07-23,0.9390347456932068,0.9390347456932068,0.9503515319352924,0.9430475478747795,0.9558656239509582
2011-07-24,1.0,1.0,1.0,0.971355360890257,0.9834256029129028
2011-07-25,0.970522323846817,0.970522323846817,0.9272232705493306,0.9369084585740648,1.0
2011-07-26,0.983114902973175,0.983114902973175,0.9660134965181351,0.983114902973175,0.7376110327243804
2011-07-27,0.8497268319129944,0.8497268319129944,0.8365626101161159,0.8256522744894027,0.8718059283494949
2011-07-28,0.0,0.0,0.0,0.0,0.0
2011-07-29,0.7501948130130768,0.7501948130130768,0.7085082414815591,0.7374385377045335,0.67947170317173
2011-07-30,0.0,0.0,0.0,0.0,0.0
2011-07-31,0.6531988787651062,0.6531988787651062,0.6072352553107018,0.6999605178833007,0.5808668437600135
2011-08-01,0.8520014756917953,0.8520014756917953,0.8485949686238929,0.8569340175390243,0.8592665028572082
2011-08-02,0.877375015616417,0.877375015616417,0.6654211603347646,0.8555180388483509,0.8337774240970611
2011-08-03,0.9220520514249801,0.9220520514249801,0.9197676108465638,0.9251557033843009,0.9478962570428848
2011-08-04,0.5226543107628823,0.5226543107628823,0.0,0.5093885844945908,0.0
2011-08-05,0.5937082064151764,0.5937082064151764,0.594325868549735,0.5883193958422233,0.5182957848906516
2011-08-06,0.0,0.0,0.0,0.0,0.0
2011-08-07,0.61700659096241,0.61700659096241,0.5500751377676808,0.6028980178668581,0.6378337281942368
2011-08-08,0.7732222366333008,0.7732222366333008,0.7484326285678286,0.7645689404010773,0.0
2011-08-09,0.8140822356939316,0.8140822356939316,0.9761786967238715,0.7805541205406189,0.0
2011-08-10,0.9659925812482834,0.9659925812482834,0.957742444872856,0.9517749503152124,1.0
2011-08-11,0.9746218609809876,0.9746218609809876,0.9892006125006564,0.9746218609809876,0.9680339115858078
2011-08-12,0.9969285732507706,0.9969285732507706,0.9983251799123232,1.0,1.0
2011-08-13,0.9396391969919204,0.9396391969919204,0.9896437076080675,0.9472742080688477,0.9067774856090546
2011-08-14,1.0,1.0,1.0,0.9981678390502929,0.9858268922567367
2011-08-15,0.9743710941076278,0.9743710941076278,0.9853680075462473,0.968381502977733,1.0
2011-08-16,0.4903690314292908,0.4903690314292908,0.6414864978887312,0.0,0.0
2011-08-17,0.0,0.0,0.0,0.0,0.0
2011-08-18,0.485212804377079,0.485212804377079,0.5566936994361322,0.3680924722860599,0.0
2011-08-19,0.8076112675666809,0.8076112675666809,0.8088604123509205,0.8261439275741577,0.8361110633611679
2011-08-20,0.8628620541095733,0.8628620541095733,0.8462610677092572,0.8504362201690674,0.7824098819494247
2011-08-21,0.8916922390460967,0.8916922390460967,0.8924594436828479,0.920081007336748,0.8030973196029663
2011-08-22,0.8627027374505997,0.8627027374505997,0.8761716714154841,0.8692929947376251,0.8873983341455459
2011-08-23,0.9426328933238983,0.9426328933238983,0.763405756201855,0.8908637456647279,0.8036367893218994
2011-08-24,0.9181792646646499,0.9181792646646499,0.9238931201502332,0.9181792646646499,0.8275197196006775
2011-08-25,0.9668309229612351,0.9668309229612351,0.9659518912365269,0.971912134824128,0.7166754966974258
2011-08-26,0.6142339473962783,0.6142339473962783,0.6036743685603142,0.6255866638545331,0.5827239754796028
2011-08-27,0.7741285169124603,0.7741285169124603,0.7298922163248062,0.7617125611469663,0.751473673582077
2011-08-28,0.0,0.0,0.0,0.0,0.0
2011-08-29,0.7298503857851029,0.7298503857851029,0.7825373611062071,0.7351964008808136,0.7824077183008193
2011-08-30,0.9165203952789306,0.9165203952789306,0.9244992034102594,0.9078591159294391,0.9542043024301529
2011-08-31,0.910179750919342,0.910179750919342,0.916538174096928,0.8958902047831437,0.9441331672668457
2011-09-01,0.0,0.0,0.0,0.0,0.0
2011-09-02,0.8917176979780197,0.8917176979780197,0.8679135228312291,0.8557319664955139,0.885561973452568
2011-09-03,0.997863557934761,0.997863557934761,1.0,0.9994594800677793,0.9898204827308654
2011-09-04,1.0,1.0,0.9812840939677039,0.9965539835033745,1.0
2011-09-05,0.9619113630056381,0.9619113630056381,0.9638316732645035,0.9777066643279173,0.9608065319061279
2011-09-06,1.0,1.0,0.9877239843856456,1.0,1.0
2011-09-07,0.985321175456047,0.985321175456047,0.9874494660177895,0.9706424784660339,0.8556944632530212
2011-09-08,1.0,1.0,0.9600337755818699,1.0,1.0
2011-09-09,0.0,0.0,0.0,0.0,0.0
2011-09-10,0.9136203849315643,0.9136203849315643,0.8671807017575862,0.854131184857467,0.8870891487598419
2011-09-11,0.9232641994953156,0.9232641994953156,0.9262760017084519,0.9325206413762323,0.9458799529075622
2011-09-12,0.9975338900089263,0.9975338900089263,0.9868028420209884,0.9857642086209921,0.9944179475307464
2011-09-13,1.0,1.0,1.0,0.9911887442654577,1.0
2011-09-14,1.0,1.0,1.0,0.9838681411743165,1.0
2011-09-15,1.0,1.0,1.0,0.9804073131084442,0.989999993443489
2011-09-16,0.5415764635801316,0.5415764635801316,0.49789375177649564,0.5415764635801316,0.0
2011-09-17,0.6915838801860809,0.6915838801860809,0.7354873042744258,0.6832264168920187,0.5742094773054123
2011-09-18,0.9908531922101974,0.9908531922101974,0.9148672033742415,0.9254454905411292,1.0
2011-09-19,0.9801996749639511,0.9801996749639511,1.0,0.9781968078325534,1.0
2011-09-20,1.0,1.0,1.0,1.0,0.9934808713197708
2011-09-21,1.0,1.0,0.9613438513944313,0.9546147465705871,0.8325655645132064
2011-09-22,1.0,1.0,0.9614005825963131,0.9644803898293396,0.9875560081005096
2011-09-23,1.0,1.0,0.9971195043380869,0.9273317295518415,0.9559154599905014
2011-09-24,1.0,1.0,0.9822140251065408,1.0,0.9703960388898849
2011-09-25,1.0,1.0,0.9969696540610733,1.0,1.0
2011-09-26,1.0,1.0,1.0,0.9758571600914001,0.8056970876455307
2011-09-27,1.0,1.0,0.9403592592477799,0.9828041060423028,1.0
2011-09-28,1.0,1.0,0.9376894611120223,1.0,0.8989271193742752
2011-09-29,1.0,1.0,0.9365314696694528,1.0,1.0
2011-09-30,1.0,1.0,0.8798263523329135,0.9412962633371353,0.48950963020324706
2011-10-01,1.0,1.0,0.9302500304510426,0.9462411205727479,0.9812732774019242
2011-10-02,1.0,1.0,0.9084678905925084,0.8839923185110092,0.9317048811912536
2011-10-03,1.0,1.0,0.8819473200343375,0.9104271429982678,0.9675292044878006
2011-10-04,1.0,1.0,0.8666516846418381,0.8803745537996291,0.9873795264959335
2011-10-05,1.0,1.0,0.941746158003807,0.9575220785058779,0.9691039079427719
2011-10-06,1.0,1.0,0.9361248026892195,0.8881437110900878,0.947415205836296
2011-10-07,1.0,1.0,0.831972505075987,0.904193440079689,0.8064018601179123
2011-10-08,1.0,1.0,0.935575440567593,0.910356284749919,0.9628493046760559
2011-10-09,1.0,1.0,0.8370924943685532,0.8044475084543228,0.8831521016359329
2011-10-10,1.0,1.0,0.9010773969666901,0.8673195308446884,0.8608765459060669
2011-10-11,1.0,1.0,0.8035762792825699,0.8334977314801052,0.9145227706432342
2011-10-12,0.6560114777088165,0.6560114777088165,0.8180424137309538,0.0,0.0
2011-10-13,0.0,0.0,0.0,0.0,0.0
2011-10-14,0.0,0.0,0.0,0.0,0.0
2011-10-15,0.9378008168935775,0.9378008168935775,0.6941093713460966,0.7817690142064259,0.8285966396331786
2011-10-16,0.7905525571107864,0.7905525571107864,0.662981039368829,0.7905525571107864,0.67770328104496
2011-10-17,0.978676466345787,0.978676466345787,0.8027021702777506,0.8205273295682051,0.8148979312181472
2011-10-18,0.9759762328863144,0.9759762328863144,0.8021229598688523,0.7488080585002899,0.9224607646465302
2011-10-19,0.0,0.0,0.0,0.0,0.0
2011-10-20,1.0,1.0,0.785824454898058,0.7915799843031783,0.9044444233179092
2011-10-21,0.9648898416757583,0.9648898416757583,0.8170802593231201,0.7929995392314318,0.6785238808393478
2011-10-22,1.0,1.0,0.8443061742948931,0.8432130384650725,0.8769337755441665
2011-10-23,0.9106185388565063,0.9106185388565063,0.6703483718910883,0.7758766206379595,0.6275161534547805
2011-10-24,0.9733550447225571,0.9733550447225571,0.635354477056237,0.8297449973739427,0.7782473105192185
2011-10-25,0.8851381146907806,0.8851381146907806,0.5924827519059181,0.6348603253940056,0.5906508627533913
2011-10-26,0.0,0.0,0.0,0.0,0.0
2011-10-27,0.9011165875196456,0.9011165875196456,0.6641310739517212,0.6968007254600525,0.7696967875957489
2011-10-28,0.0,0.0,0.0,0.0,0.0
2011-10-29,0.8776505923271178,0.8776505923271178,0.7215492510379745,0.740457673072815,0.7740882009267807
2011-10-30,0.8447010368108749,0.8447010368108749,0.3380937102229096,0.7884578567743301,0.7543797421455383
2011-10-31,0.8626128739118576,0.8626128739118576,0.7185420386112013,0.719281967076762,0.6757811677455902
2011-11-01,0.6365652531385422,0.6365652531385422,0.23313261727954065,0.0,0.0
2011-11-02,0.8485976958274841,0.8485976958274841,0.38009090118629985,0.758708770275116,0.7254555827379227
2011-11-03,0.6178654152154922,0.6178654152154922,0.0,0.14913992781063606,0.5893021163344383
2011-11-04,0.7283735513687134,0.7283735513687134,0.3377524240072383,0.6151161216456313,0.6809292089939117
2011-11-05,0.805532145500183,0.805532145500183,0.32605033891145574,0.6618914812803268,0.0
2011-11-06,0.6747319424152374,0.6747319424152374,0.22618447070898007,0.642613011598587,0.6536396861076355
2011-11-07,0.6060740351676941,0.6060740351676941,0.500319042524626,0.613097810539706,0.0
2011-11-08,0.0,0.0,0.0,0.0,0.0
2011-11-09,0.8219158697128296,0.8219158697128296,0.27774973511695855,0.6995691138505935,0.0
2011-11-10,0.5742112082242965,0.5742112082242965,0.0,0.4356085027908457,0.0
2011-11-11,0.7870673519372939,0.7870673519372939,0.5073871441220128,0.6448867899179458,0.0
2011-11-12,0.611410818696022,0.611410818696022,0.0,0.5900229221890713,0.0
2011-11-13,0.685742461681366,0.685742461681366,0.23973089012988777,0.643725054860115,0.0
2011-11-14,0.5717276281118393,0.5717276281118393,0.2634708116220873,0.6574789363145828,0.0
2011-11-15,0.585978427529335,0.585978427529335,0.0,0.585978427529335,0.0
2011-11-16,0.7188772976398468,0.7188772976398468,0.0,0.5828117052131685,0.0
2011-11-17,0.0,0.0,0.0,0.0,0.0
2011-11-18,0.0,0.0,0.0,0.48706078286828663,0.0
2011-11-19,0.0,0.0,0.0,0.0,0.0
2011-11-20,0.5942920309305191,0.5942920309305191,0.0,0.4508422303610834,0.0
2011-11-21,0.5937561312317848,0.5937561312317848,0.0,0.4504356857620436,0.0
2011-11-22,0.48467272162437436,0.48467272162437436,0.0,0.1169899672886421,0.0
2011-11-23,0.0,0.0,0.0,0.5186287927935863,0.0
2011-11-24,0.0,0.0,0.0,0.0,0.0
2011-11-25,0.6147693061828613,0.6147693061828613,0.0,0.40894127259994373,0.0
2011-11-26,0.0,0.0,0.0,0.0,0.0
2011-11-27,0.0,0.0,0.0,0.0,0.0
2011-11-28,0.0,0.0,0.0,0.0,0.0
2011-11-29,0.0,0.0,0.0,0.0,0.0
2011-11-30,0.0,0.0,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0,0.0,0.0
2011-12-02,0.0,0.0,0.0,0.0,0.0
2011-12-03,0.0,0.0,0.0,0.0,0.0
2011-12-04,0.0,0.0,0.0,0.0,0.0
2011-12-05,0.0,0.0,0.0,0.0,0.0
2011-12-06,0.0,0.0,0.0,0.0,0.0
2011-12-07,0.0,0.0,0.22581913277160287,0.0,0.0
2011-12-08,0.0,0.0,0.0,0.0,0.0
2011-12-09,0.0,0.0,0.0,0.0,0.0
2011-12-10,0.0,0.0,0.0,0.0,0.0
2011-12-11,0.0,0.0,0.0,0.0,0.0
2011-12-12,0.0,0.0,0.0,0.0,0.0
2011-12-13,0.0,0.0,0.0,0.0,0.0
2011-12-14,0.0,0.0,0.0,0.0,0.0
2011-12-15,0.0,0.0,0.0,0.0,0.0
2011-12-16,0.0,0.0,0.0,0.0,0.0
2011-12-17,0.0,0.0,0.0,0.0,0.0
2011-12-18,0.0,0.0,0.0,0.0,0.0
2011-12-19,0.0,0.0,0.0,0.0,0.0
2011-12-20,0.0,0.0,0.0,0.0,0.0
2011-12-21,0.0,0.0,0.0,0.0,0.0
2011-12-22,0.0,0.0,0.0,0.0,0.0
2011-12-23,0.0,0.0,0.0,0.0,0.0
2011-12-24,0.0,0.0,0.0,0.0,0.0
2011-12-25,0.0,0.0,0.0,0.0,0.0
2011-12-26,0.0,0.0,0.0,0.0,0.0
2011-12-27,0.0,0.0,0.0,0.0,0.0
2011-12-28,0.0,0.0,0.0,0.0,0.0
2011-12-29,0.0,0.0,0.0,0.0,0.0
2011-12-30,0.0,0.0,0.0,0.0,0.0
2011-12-31,0.0,0.0,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0,0.0,0.0
2012-01-02,0.0,0.0,0.0,0.0,0.0
2012-01-03,0.0,0.0,0.0,0.0,0.0
2012-01-04,0.0,0.0,0.0,0.0,0.0
2012-01-05,0.0,0.0,0.0,0.0,0.0
2012-01-06,0.0,0.0,0.0,0.0,0.0
2012-01-07,0.0,0.0,0.0,0.0,0.0
2012-01-08,0.0,0.0,0.0,0.0,0.0
2012-01-09,0.0,0.0,0.0,0.0,0.0
2012-01-10,0.0,0.0,0.0,0.0,0.0
2012-01-11,0.0,0.0,0.0,0.0,0.0
2012-01-12,0.0,0.0,0.0,0.0,0.0
2012-01-13,0.0,0.0,0.0,0.0,0.0
2012-01-14,0.0,0.0,0.0,0.0,0.0
2012-01-15,0.0,0.0,0.0,0.0,0.0
2012-01-16,0.0,0.0,0.0,0.0,0.0
2012-01-17,0.0,0.0,0.0,0.0,0.0
2012-01-18,0.0,0.0,0.0,0.0,0.0
2012-01-19,0.0,0.0,0.0,0.0,0.0
2012-01-20,0.0,0.0,0.0,0.0,0.0
2012-01-21,0.0,0.0,0.0,0.0,0.0
2012-01-22,0.0,0.0,0.0,0.0,0.0
2012-01-23,0.0,0.0,0.0,0.0,0.0
2012-01-24,0.0,0.0,0.0,0.0,0.0
2012-01-25,0.0,0.0,0.0,0.0,0.0
2012-01-26,0.0,0.0,0.0,0.0,0.0
2012-01-27,0.0,0.0,0.0,0.0,0.0
2012-01-28,0.0,0.0,0.0,0.0,0.0
2012-01-29,0.0,0.0,0.0,0.0,0.0
2012-01-30,0.0,0.0,0.0,0.0,0.0
2012-01-31,0.0,0.0,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,0.0,0.0
2012-02-02,0.0,0.0,0.0,0.0,0.0
2012-02-03,0.0,0.0,0.0,0.0,0.0
2012-02-04,0.0,0.0,0.0,0.0,0.0
2012-02-05,0.0,0.0,0.0,0.0,0.0
2012-02-06,0.0,0.0,0.0,0.0,0.0
2012-02-07,0.0,0.0,0.0,0.0,0.0
2012-02-08,0.0,0.0,0.0,0.0,0.0
2012-02-09,0.0,0.0,0.0,0.0,0.0
2012-02-10,0.0,0.0,0.0,0.0,0.0
2012-02-11,0.0,0.0,0.0,0.0,0.0
2012-02-12,0.0,0.0,0.0,0.0,0.0
2012-02-13,0.0,0.0,0.0,0.0,0.0
2012-02-14,0.0,0.0,0.0,0.0,0.0
2012-02-15,0.0,0.0,0.0,0.0,0.0
2012-02-16,0.0,0.0,0.0,0.0,0.0
2012-02-17,0.0,0.0,0.0,0.0,0.0
2012-02-18,0.0,0.0,0.0,0.0,0.0
2012-02-19,0.0,0.0,0.0,0.0,0.0
2012-02-20,0.0,0.0,0.0,0.0,0.0
2012-02-21,0.0,0.0,0.0,0.0,0.0
2012-02-22,0.0,0.0,0.0,0.0,0.0
2012-02-23,0.0,0.0,0.0,0.0,0.0
2012-02-24,0.0,0.0,0.0,0.0,0.0
2012-02-25,0.0,0.0,0.0,0.0,0.0
2012-02-26,0.0,0.0,0.0,0.0,0.0
2012-02-27,0.0,0.0,0.0,0.0,0.0
2012-02-28,0.0,0.0,0.0,0.0,0.0
2012-02-29,0.0,0.0,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0,0.0,0.0
2012-03-02,0.0,0.0,0.0,0.0,0.0
2012-03-03,0.0,0.0,0.0,0.0,0.0
2012-03-04,0.0,0.0,0.0,0.0,0.0
2012-03-05,0.0,0.0,0.0,0.0,0.0
2012-03-06,0.0,0.0,0.0,0.0,0.0
2012-03-07,0.0,0.0,0.0,0.0,0.0
2012-03-08,0.0,0.0,0.0,0.0,0.0
2012-03-09,0.0,0.0,0.0,0.0,0.0
2012-03-10,0.0,0.0,0.0,0.0,0.0
2012-03-11,0.0,0.0,0.0,0.0,0.0
2012-03-12,0.0,0.0,0.0,0.0,0.0
2012-03-13,0.0,0.0,0.0,0.0,0.0
2012-03-14,0.0,0.0,0.0,0.0,0.0
2012-03-15,0.0,0.0,0.0,0.0,0.0
2012-03-16,0.0,0.0,0.0,0.0,0.0
2012-03-17,0.0,0.0,0.0,0.0,0.0
2012-03-18,0.0,0.0,0.0,0.0,0.0
2012-03-19,0.0,0.0,0.0,0.0,0.0
2012-03-20,0.0,0.0,0.0,0.0,0.0
2012-03-21,0.0,0.0,0.0,0.0,0.0
2012-03-22,0.0,0.0,0.0,0.0,0.0
2012-03-23,0.0,0.0,0.0,0.0,0.0
2012-03-24,0.0,0.0,0.0,0.0,0.0
2012-03-25,0.0,0.0,0.0,0.0,0.0
2012-03-26,0.0,0.0,0.0,0.0,0.0
2012-03-27,0.0,0.0,0.0,0.0,0.0
2012-03-28,0.0,0.0,0.0,0.0,0.0
2012-03-29,0.0,0.0,0.0,0.0,0.0
2012-03-30,0.0,0.0,0.0,0.0,0.0
2012-03-31,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0,0.0,0.0
2012-04-02,0.0,0.0,0.0,0.0,0.0
2012-04-03,0.0,0.0,0.0,0.0,0.0
2012-04-04,0.0,0.0,0.0,0.0,0.0
2012-04-05,0.0,0.0,0.0,0.0,0.0
2012-04-06,0.0,0.0,0.0,0.0,0.0
2012-04-07,0.0,0.0,0.0,0.0,0.0
2012-04-08,0.0,0.0,0.0,0.0,0.0
2012-04-09,0.0,0.0,0.0,0.0,0.0
2012-04-10,0.0,0.0,0.0,0.3755535135803551,0.5214894744753837
2012-04-11,0.0,0.0,0.7537842725044073,0.7685505586862564,0.0
2012-04-12,0.0,0.0,0.0,0.0,0.0
2012-04-13,0.0,0.0,0.0,0.0,0.0
2012-04-14,0.0,0.0,0.0,0.0,0.0
2012-04-15,0.0,0.0,0.0,0.0,0.0
2012-04-16,0.0,0.0,0.0,0.0,0.0
2012-04-17,0.0,0.0,0.0,0.0,0.0
2012-04-18,0.0,0.0,0.0,0.0,0.0
2012-04-19,0.0,0.0,0.0,0.0,0.0
2012-04-20,0.0,0.0,0.0,0.0,0.0
2012-04-21,0.0,0.0,0.0,0.0,0.0
2012-04-22,0.0,0.0,0.0,0.0,0.0
2012-04-23,0.0,0.0,0.0,0.0,0.0
2012-04-24,0.0,0.0,0.0,0.0,0.0
2012-04-25,0.0,0.0,0.0,0.0,0.0
2012-04-26,0.5296846181154251,0.5296846181154251,0.0,0.5284804394841194,0.5686684092879295
2012-04-27,0.6919581192731857,0.6919581192731857,0.6612506370766217,0.7151558220386505,0.0
2012-04-28,0.7581137669086456,0.7581137669086456,0.758568331030912,0.7577725595235825,0.6487524366378784
2012-04-29,0.8635451900959015,0.8635451900959015,0.8392529377549193,0.8658254121089803,0.9135900217294692
2012-04-30,0.9319461280107498,0.9319461280107498,0.9232171761989594,0.8717471492290496,0.8545424646139145
2012-05-01,0.9666171544790267,0.9666171544790267,0.9239073515908661,0.8961702704429626,0.9498405838012695
2012-05-02,0.9547923821210861,0.9547923821210861,0.9103309832478678,0.8505708190079393,0.8887943923473358
2012-05-03,0.8778665244579315,0.8778665244579315,0.5807813008094943,0.8581531962238509,0.7906060713529587
2012-05-04,0.9685397726297378,0.9685397726297378,0.7650275030801462,0.8349767345190048,0.0
2012-05-05,0.8929090029001235,0.8929090029001235,0.8451817072823989,0.9042922864905717,0.6719467496871948
2012-05-06,0.8820907598733901,0.8820907598733901,0.6781057607781055,0.7048515897989273,0.0
2012-05-07,0.7136007356643677,0.7136007356643677,0.44300030102563454,0.5877693516016006,0.0
2012-05-08,0.5230862471461296,0.5230862471461296,0.0,0.5230862471461296,0.0
2012-05-09,0.7858429431915283,0.7858429431915283,0.2955265571904736,0.6070957548042825,0.4870381665229797
2012-05-10,0.7906575661897659,0.7906575661897659,0.642987791597843,0.5524691684492703,0.0
2012-05-11,0.0,0.0,0.0,0.0,0.0
2012-05-12,0.6755707889795303,0.6755707889795303,0.5868965340769567,0.6537145582971902,0.0
2012-05-13,0.5617021098732948,0.5617021098732948,0.0,0.0,0.0
2012-05-14,0.700693489909172,0.700693489909172,0.266039837404739,0.5614809489250183,0.0
2012-05-15,0.629770747423172,0.629770747423172,0.0,0.16031801544386765,0.0
2012-05-16,0.5056553170084953,0.5056553170084953,0.2513423032538835,0.12205473169170576,0.0
2012-05-17,0.5510229533910751,0.5510229533910751,0.2404847287854483,0.5568618153087025,0.0
2012-05-18,0.0,0.0,0.0,0.0,0.0
2012-05-19,0.5427002266049384,0.5427002266049384,0.0,0.12005150768263588,0.0
2012-05-20,0.0,0.0,0.0,0.0,0.0
2012-05-21,0.0,0.0,0.0,0.0,0.0
2012-05-22,0.0,0.0,0.0,0.0,0.0
